tx1,tx2,tx3,tx4,quartet,obsCF,expCF_net0,expCF_net1
11,8,13,14,13_24,0.74318,0.6742664124856786,0.7404149347078652
11,8,13,14,14_23,0.0980166666666667,0.16286679375716068,0.1297925326460674
11,5,9,15,12_34,0.0,0.0015051123714321228,0.001633002824277136
11,5,9,15,13_24,0.996663333333333,0.9969897752571357,0.9967339943514457
11,5,9,15,14_23,0.00333666666666667,0.0015051123714321228,0.001633002824277136
11,4,3,15,12_34,0.0609233333333333,0.043589980784458256,0.04358956574505724
11,4,3,15,13_24,0.0223766666666667,0.043589980784458256,0.04358956574505724
11,4,3,15,14_23,0.916696666666667,0.9128200384310835,0.9128208685098855
11,4,3,9,12_34,0.0,0.0001968234580475299,0.00021354565191207704
11,4,3,9,13_24,0.00333333333333333,0.0001968234580475299,0.00021354565191207704
11,4,3,9,14_23,0.996666666666667,0.9996063530839049,0.9995729086961759
11,8,9,1,12_34,0.02008,0.016431844567449144,0.008369597061378648
11,8,9,1,13_24,0.00449333333333333,0.016431844567449144,0.008369597061378648
11,8,9,1,14_23,0.975426666666667,0.9671363108651017,0.9832608058772427
11,8,15,14,12_34,0.996613333333333,0.9926208185652395,0.991994231991414
11,8,15,14,13_24,1.66666666666667e-5,0.0036895907173802125,0.004002884004293003
11,8,15,14,14_23,0.00337,0.0036895907173802125,0.004002884004293003
11,5,13,6,12_34,0.0,5.860640118535019e-5,5.067372804265969e-5
11,5,13,6,13_24,1.0,0.9998827871976294,0.9998986525439146
11,5,13,6,14_23,0.0,5.860640118535019e-5,5.067372804265969e-5
11,5,2,6,12_34,0.129433333333333,0.20313892022810612,0.20314208561372793
11,5,2,6,13_24,0.62001,0.5937221595437878,0.5937158287725441
11,5,2,6,14_23,0.250556666666667,0.20313892022810612,0.20314208561372793
11,5,3,1,12_34,0.0680633333333333,0.043589980784458256,0.04358956574505724
11,5,3,1,13_24,0.0227133333333333,0.043589980784458256,0.04358956574505724
11,5,3,1,14_23,0.909223333333333,0.9128200384310835,0.9128208685098855
11,8,5,13,12_34,0.158806666666667,0.16286679375716068,0.1297925326460674
11,8,5,13,13_24,0.09801,0.16286679375716068,0.1297925326460674
11,8,5,13,14_23,0.743183333333333,0.6742664124856786,0.7404149347078652
11,5,3,15,12_34,0.06772,0.043589980784458256,0.04358956574505724
11,5,3,15,13_24,0.0223466666666667,0.043589980784458256,0.04358956574505724
11,5,3,15,14_23,0.90993,0.9128200384310835,0.9128208685098855
11,5,3,13,12_34,0.0,9.616801664519471e-5,8.314989299167208e-5
11,5,3,13,13_24,0.0,9.616801664519471e-5,8.314989299167208e-5
11,5,3,13,14_23,0.999996666666667,0.9998076639667096,0.9998337002140166
11,8,3,14,12_34,0.996633333333333,0.9926208185652395,0.991994231991414
11,8,3,14,13_24,1.66666666666667e-5,0.0036895907173802125,0.004002884004293003
11,8,3,14,14_23,0.00334666666666667,0.0036895907173802125,0.004002884004293003
11,4,9,1,12_34,0.0,0.0015051123714321228,0.001633002824277136
11,4,9,1,13_24,0.996663333333333,0.9969897752571357,0.9967339943514457
11,4,9,1,14_23,0.00333666666666667,0.0015051123714321228,0.001633002824277136
11,8,6,14,12_34,0.996676666666667,0.9926208185652395,0.991994231991414
11,8,6,14,13_24,1.66666666666667e-5,0.0036895907173802125,0.004002884004293003
11,8,6,14,14_23,0.00330666666666667,0.0036895907173802125,0.004002884004293003
11,4,1,6,12_34,0.02955,0.02656446488795624,0.02656462588934292
11,4,1,6,13_24,0.950056666666667,0.9468710702240876,0.9468707482213141
11,4,1,6,14_23,0.0203966666666667,0.02656446488795624,0.02656462588934292
11,5,9,2,12_34,0.0,0.0001968234580475299,0.00021354565191207704
11,5,9,2,13_24,0.996666666666667,0.9996063530839049,0.9995729086961759
11,5,9,2,14_23,0.00333333333333333,0.0001968234580475299,0.00021354565191207704
11,8,5,3,12_34,0.996666666666667,0.9996063530839049,0.9995729086961759
11,8,5,3,13_24,0.0,0.0001968234580475299,0.00021354565191207704
11,8,5,3,14_23,0.00333333333333333,0.0001968234580475299,0.00021354565191207704
11,4,9,14,12_34,1.66666666666667e-5,0.0036895907173802125,0.004002884004293003
11,4,9,14,13_24,0.996406666666667,0.9926208185652395,0.991994231991414
11,4,9,14,14_23,0.00357333333333333,0.0036895907173802125,0.004002884004293003
11,5,2,14,12_34,0.0448933333333333,0.017781869148825638,0.017782649683166278
11,5,2,14,13_24,0.00975333333333333,0.017781869148825638,0.017782649683166278
11,5,2,14,14_23,0.945353333333333,0.9644362617023488,0.9644347006336674
11,4,5,2,12_34,0.0280133333333333,0.06750708293658321,0.06750194813343716
11,4,5,2,13_24,0.160983333333333,0.06750708293658321,0.06750194813343716
11,4,5,2,14_23,0.811003333333333,0.8649858341268336,0.8649961037331257
11,5,9,14,12_34,1.66666666666667e-5,0.0036895907173802125,0.004002884004293003
11,5,9,14,13_24,0.99641,0.9926208185652395,0.991994231991414
11,5,9,14,14_23,0.00357333333333333,0.0036895907173802125,0.004002884004293003
11,5,13,15,12_34,2.66666666666667e-5,0.00073539847853816,0.0006358547171433312
11,5,13,15,13_24,0.999963333333333,0.9985292030429237,0.9987282905657133
11,5,13,15,14_23,1.0e-5,0.00073539847853816,0.0006358547171433312
11,8,4,14,12_34,0.996406666666667,0.9926208185652395,0.991994231991414
11,8,4,14,13_24,1.66666666666667e-5,0.0036895907173802125,0.004002884004293003
11,8,4,14,14_23,0.00357333333333333,0.0036895907173802125,0.004002884004293003
11,4,3,1,12_34,0.0612666666666667,0.043589980784458256,0.04358956574505724
11,4,3,1,13_24,0.0227933333333333,0.043589980784458256,0.04358956574505724
11,4,3,1,14_23,0.91594,0.9128200384310835,0.9128208685098855
11,8,5,1,12_34,0.996663333333333,0.9969897752571357,0.9967339943514457
11,8,5,1,13_24,0.0,0.0015051123714321228,0.001633002824277136
11,8,5,1,14_23,0.00333666666666667,0.0015051123714321228,0.001633002824277136
11,4,13,1,12_34,3.33333333333333e-5,0.00073539847853816,0.0006358547171433312
11,4,13,1,13_24,0.99995,0.9985292030429237,0.9987282905657133
11,4,13,1,14_23,1.66666666666667e-5,0.00073539847853816,0.0006358547171433312
11,4,15,14,12_34,0.20561,0.13597825944416456,0.13598552298174485
11,4,15,14,13_24,0.0726266666666667,0.13597825944416456,0.13598552298174485
11,4,15,14,14_23,0.721763333333333,0.7280434811116709,0.7280289540365104
11,4,2,6,12_34,0.10305,0.20313892022810612,0.20314208561372793
11,4,2,6,13_24,0.59678,0.5937221595437878,0.5937158287725441
11,4,2,6,14_23,0.30017,0.20313892022810612,0.20314208561372793
11,4,1,15,12_34,0.798573333333333,0.8101164330507153,0.810129175003566
11,4,1,15,13_24,0.116816666666667,0.0949417834746423,0.09493541249821702
11,4,1,15,14_23,0.08461,0.0949417834746423,0.09493541249821702
11,4,1,14,12_34,0.21609,0.13597825944416456,0.13598552298174485
11,4,1,14,13_24,0.0695533333333333,0.13597825944416456,0.13598552298174485
11,4,1,14,14_23,0.714356666666667,0.7280434811116709,0.7280289540365104
11,4,6,14,12_34,0.0235833333333333,0.010836569095589742,0.010837213633130085
11,4,6,14,13_24,0.0105333333333333,0.010836569095589742,0.010837213633130085
11,4,6,14,14_23,0.96588,0.9783268618088206,0.9783255727337399
11,5,13,1,12_34,3.33333333333333e-5,0.00073539847853816,0.0006358547171433312
11,5,13,1,13_24,0.99995,0.9985292030429237,0.9987282905657133
11,5,13,1,14_23,1.66666666666667e-5,0.00073539847853816,0.0006358547171433312
11,5,2,1,12_34,0.0643333333333333,0.043589980784458256,0.04358956574505724
11,5,2,1,13_24,0.0226266666666667,0.043589980784458256,0.04358956574505724
11,5,2,1,14_23,0.91304,0.9128200384310835,0.9128208685098855
11,4,13,2,12_34,0.0,9.616801664519471e-5,8.314989299167208e-5
11,4,13,2,13_24,0.999996666666667,0.9998076639667096,0.9998337002140166
11,4,13,2,14_23,0.0,9.616801664519471e-5,8.314989299167208e-5
11,5,9,1,12_34,0.0,0.0015051123714321228,0.001633002824277136
11,5,9,1,13_24,0.996663333333333,0.9969897752571357,0.9967339943514457
11,5,9,1,14_23,0.00333666666666667,0.0015051123714321228,0.001633002824277136
11,8,2,6,12_34,1.0,0.9996063530839049,0.9995729086961759
11,8,2,6,13_24,0.0,0.0001968234580475299,0.00021354565191207704
11,8,2,6,14_23,0.0,0.0001968234580475299,0.00021354565191207704
11,4,13,15,12_34,2.66666666666667e-5,0.00073539847853816,0.0006358547171433312
11,4,13,15,13_24,0.999963333333333,0.9985292030429237,0.9987282905657133
11,4,13,15,14_23,1.0e-5,0.00073539847853816,0.0006358547171433312
11,8,13,9,12_34,0.0152133333333333,0.008028605520649382,0.0032589335994702537
11,8,13,9,13_24,0.981416666666667,0.9839427889587012,0.9934821328010595
11,8,13,9,14_23,0.00337333333333333,0.008028605520649382,0.0032589335994702537
11,8,3,2,12_34,1.0,0.9999534142887235,0.999949451979022
11,8,3,2,13_24,0.0,2.3292855638245244e-5,2.527401048903797e-5
11,8,3,2,14_23,0.0,2.3292855638245244e-5,2.527401048903797e-5
11,4,5,3,12_34,0.0325333333333333,0.06750708293658321,0.06750194813343716
11,4,5,3,13_24,0.150053333333333,0.06750708293658321,0.06750194813343716
11,4,5,3,14_23,0.817413333333333,0.8649858341268336,0.8649961037331257
11,5,13,9,12_34,0.108786666666667,0.16286679375716068,0.1297925326460674
11,5,13,9,13_24,0.748653333333333,0.6742664124856786,0.7404149347078652
11,5,13,9,14_23,0.14256,0.16286679375716068,0.1297925326460674
11,4,5,14,12_34,6.66666666666667e-6,0.0036012063461917264,0.00360109048976452
11,4,5,14,13_24,0.00334666666666667,0.0036012063461917264,0.00360109048976452
11,4,5,14,14_23,0.996646666666667,0.9927975873076166,0.9927978190204709
11,8,4,1,12_34,0.996663333333333,0.9969897752571357,0.9967339943514457
11,8,4,1,13_24,0.0,0.0015051123714321228,0.001633002824277136
11,8,4,1,14_23,0.00333666666666667,0.0015051123714321228,0.001633002824277136
11,8,4,2,12_34,0.996666666666667,0.9996063530839049,0.9995729086961759
11,8,4,2,13_24,0.0,0.0001968234580475299,0.00021354565191207704
11,8,4,2,14_23,0.00333333333333333,0.0001968234580475299,0.00021354565191207704
11,4,9,2,12_34,0.0,0.0001968234580475299,0.00021354565191207704
11,4,9,2,13_24,0.996666666666667,0.9996063530839049,0.9995729086961759
11,4,9,2,14_23,0.00333333333333333,0.0001968234580475299,0.00021354565191207704
11,4,13,14,12_34,1.0e-5,0.001802735431247692,0.0015586333584168618
11,4,13,14,13_24,0.996623333333333,0.9963945291375046,0.9968827332831662
11,4,13,14,14_23,0.00336666666666667,0.001802735431247692,0.0015586333584168618
11,8,3,1,12_34,0.999996666666667,0.9969897752571357,0.9967339943514457
11,8,3,1,13_24,0.0,0.0015051123714321228,0.001633002824277136
11,8,3,1,14_23,0.0,0.0015051123714321228,0.001633002824277136
11,5,9,6,12_34,0.0,0.00011994751423001154,0.00013014032730948748
11,5,9,6,13_24,0.996666666666667,0.99976010497154,0.999739719345381
11,5,9,6,14_23,0.00333333333333333,0.00011994751423001154,0.00013014032730948748
11,8,13,15,12_34,0.158806666666667,0.16286679375716068,0.1297925326460674
11,8,13,15,13_24,0.743183333333333,0.6742664124856786,0.7404149347078652
11,8,13,15,14_23,0.09801,0.16286679375716068,0.1297925326460674
11,4,5,1,12_34,3.33333333333333e-6,0.008827897344061475,0.008827141818245707
11,4,5,1,13_24,0.00668333333333333,0.008827897344061475,0.008827141818245707
11,4,5,1,14_23,0.993313333333333,0.982344205311877,0.9823457163635085
11,8,3,13,12_34,0.158806666666667,0.16286679375716068,0.1297925326460674
11,8,3,13,13_24,0.09801,0.16286679375716068,0.1297925326460674
11,8,3,13,14_23,0.743183333333333,0.6742664124856786,0.7404149347078652
11,4,3,14,12_34,0.04493,0.017781869148825638,0.017782649683166278
11,4,3,14,13_24,0.00974666666666667,0.017781869148825638,0.017782649683166278
11,4,3,14,14_23,0.945323333333333,0.9644362617023488,0.9644347006336674
11,4,2,15,12_34,0.05722,0.043589980784458256,0.04358956574505724
11,4,2,15,13_24,0.02226,0.043589980784458256,0.04358956574505724
11,4,2,15,14_23,0.92052,0.9128200384310835,0.9128208685098855
11,8,5,2,12_34,0.996666666666667,0.9996063530839049,0.9995729086961759
11,8,5,2,13_24,0.0,0.0001968234580475299,0.00021354565191207704
11,8,5,2,14_23,0.00333333333333333,0.0001968234580475299,0.00021354565191207704
11,4,5,9,12_34,0.0,3.986093251883911e-5,4.3244242558470205e-5
11,4,5,9,13_24,0.0,3.986093251883911e-5,4.3244242558470205e-5
11,4,5,9,14_23,1.0,0.9999202781349623,0.9999135115148831
11,4,5,13,12_34,0.0,1.947606682654162e-5,1.6838339292074115e-5
11,4,5,13,13_24,0.0,1.947606682654162e-5,1.6838339292074115e-5
11,4,5,13,14_23,1.0,0.9999610478663469,0.9999663233214159
11,8,4,15,12_34,0.996663333333333,0.9969897752571357,0.9967339943514457
11,8,4,15,13_24,0.0,0.0015051123714321228,0.001633002824277136
11,8,4,15,14_23,0.00333666666666667,0.0015051123714321228,0.001633002824277136
11,4,13,6,12_34,0.0,5.860640118535019e-5,5.067372804265969e-5
11,4,13,6,13_24,1.0,0.9998827871976294,0.9998986525439146
11,4,13,6,14_23,0.0,5.860640118535019e-5,5.067372804265969e-5
11,8,1,14,12_34,0.996613333333333,0.9926208185652395,0.991994231991414
11,8,1,14,13_24,1.66666666666667e-5,0.0036895907173802125,0.004002884004293003
11,8,1,14,14_23,0.00337,0.0036895907173802125,0.004002884004293003
11,5,2,15,12_34,0.0640033333333333,0.043589980784458256,0.04358956574505724
11,5,2,15,13_24,0.0222033333333333,0.043589980784458256,0.04358956574505724
11,5,2,15,14_23,0.91379,0.9128200384310835,0.9128208685098855
11,4,3,13,12_34,0.0,9.616801664519471e-5,8.314989299167208e-5
11,4,3,13,13_24,0.0,9.616801664519471e-5,8.314989299167208e-5
11,4,3,13,14_23,0.999996666666667,0.9998076639667096,0.9998337002140166
11,4,9,6,12_34,0.0,0.00011994751423001154,0.00013014032730948748
11,4,9,6,13_24,0.996666666666667,0.99976010497154,0.999739719345381
11,4,9,6,14_23,0.00333333333333333,0.00011994751423001154,0.00013014032730948748
11,4,13,9,12_34,0.108786666666667,0.16286679375716068,0.1297925326460674
11,4,13,9,13_24,0.748653333333333,0.6742664124856786,0.7404149347078652
11,4,13,9,14_23,0.14256,0.16286679375716068,0.1297925326460674
11,8,3,15,12_34,0.999996666666667,0.9969897752571357,0.9967339943514457
11,8,3,15,13_24,0.0,0.0015051123714321228,0.001633002824277136
11,8,3,15,14_23,0.0,0.0015051123714321228,0.001633002824277136
11,8,4,6,12_34,0.996666666666667,0.99976010497154,0.999739719345381
11,8,4,6,13_24,0.0,0.00011994751423001154,0.00013014032730948748
11,8,4,6,14_23,0.00333333333333333,0.00011994751423001154,0.00013014032730948748
11,8,5,9,12_34,0.02008,0.016431844567449144,0.008369597061378648
11,8,5,9,13_24,0.975426666666667,0.9671363108651017,0.9832608058772427
11,8,5,9,14_23,0.00449333333333333,0.016431844567449144,0.008369597061378648
11,8,9,2,12_34,0.02008,0.016431844567449144,0.008369597061378648
11,8,9,2,13_24,0.00449333333333333,0.016431844567449144,0.008369597061378648
11,8,9,2,14_23,0.975426666666667,0.9671363108651017,0.9832608058772427
11,8,5,6,12_34,0.996666666666667,0.99976010497154,0.999739719345381
11,8,5,6,13_24,0.0,0.00011994751423001154,0.00013014032730948748
11,8,5,6,14_23,0.00333333333333333,0.00011994751423001154,0.00013014032730948748
11,8,4,9,12_34,0.02008,0.016431844567449144,0.008369597061378648
11,8,4,9,13_24,0.975426666666667,0.9671363108651017,0.9832608058772427
11,8,4,9,14_23,0.00449333333333333,0.016431844567449144,0.008369597061378648
11,8,6,15,12_34,0.999996666666667,0.9969897752571357,0.9967339943514457
11,8,6,15,13_24,0.0,0.0015051123714321228,0.001633002824277136
11,8,6,15,14_23,0.0,0.0015051123714321228,0.001633002824277136
11,4,3,6,12_34,0.10777,0.20313892022810612,0.20314208561372793
11,4,3,6,13_24,0.595903333333333,0.5937221595437878,0.5937158287725441
11,4,3,6,14_23,0.296326666666667,0.20313892022810612,0.20314208561372793
11,4,2,14,12_34,0.04109,0.017781869148825638,0.017782649683166278
11,4,2,14,13_24,0.00967666666666667,0.017781869148825638,0.017782649683166278
11,4,2,14,14_23,0.949233333333333,0.9644362617023488,0.9644347006336674
11,5,3,9,12_34,0.0,0.0001968234580475299,0.00021354565191207704
11,5,3,9,13_24,0.00333333333333333,0.0001968234580475299,0.00021354565191207704
11,5,3,9,14_23,0.996666666666667,0.9996063530839049,0.9995729086961759
11,4,2,1,12_34,0.05756,0.043589980784458256,0.04358956574505724
11,4,2,1,13_24,0.0226633333333333,0.043589980784458256,0.04358956574505724
11,4,2,1,14_23,0.919773333333333,0.9128200384310835,0.9128208685098855
11,8,2,1,12_34,0.999996666666667,0.9969897752571357,0.9967339943514457
11,8,2,1,13_24,0.0,0.0015051123714321228,0.001633002824277136
11,8,2,1,14_23,0.0,0.0015051123714321228,0.001633002824277136
11,8,13,1,12_34,0.158806666666667,0.16286679375716068,0.1297925326460674
11,8,13,1,13_24,0.743183333333333,0.6742664124856786,0.7404149347078652
11,8,13,1,14_23,0.09801,0.16286679375716068,0.1297925326460674
11,8,2,14,12_34,0.996633333333333,0.9926208185652395,0.991994231991414
11,8,2,14,13_24,1.66666666666667e-5,0.0036895907173802125,0.004002884004293003
11,8,2,14,14_23,0.00334666666666667,0.0036895907173802125,0.004002884004293003
11,8,13,2,12_34,0.158806666666667,0.16286679375716068,0.1297925326460674
11,8,13,2,13_24,0.743183333333333,0.6742664124856786,0.7404149347078652
11,8,13,2,14_23,0.09801,0.16286679375716068,0.1297925326460674
11,8,5,14,12_34,0.99641,0.9926208185652395,0.991994231991414
11,8,5,14,13_24,1.66666666666667e-5,0.0036895907173802125,0.004002884004293003
11,8,5,14,14_23,0.00357333333333333,0.0036895907173802125,0.004002884004293003
11,8,4,13,12_34,0.158806666666667,0.16286679375716068,0.1297925326460674
11,8,4,13,13_24,0.09801,0.16286679375716068,0.1297925326460674
11,8,4,13,14_23,0.743183333333333,0.6742664124856786,0.7404149347078652
11,8,13,6,12_34,0.158806666666667,0.16286679375716068,0.1297925326460674
11,8,13,6,13_24,0.743183333333333,0.6742664124856786,0.7404149347078652
11,8,13,6,14_23,0.09801,0.16286679375716068,0.1297925326460674
11,4,3,2,12_34,0.91008,0.9211040666618767,0.9210972446633441
11,4,3,2,13_24,0.0436066666666667,0.03944796666906164,0.03945137766832796
11,4,3,2,14_23,0.0463133333333333,0.03944796666906164,0.03945137766832796
11,5,3,2,12_34,0.913723333333333,0.9211040666618767,0.9210972446633441
11,5,3,2,13_24,0.0435666666666667,0.03944796666906164,0.03945137766832796
11,5,3,2,14_23,0.04271,0.03944796666906164,0.03945137766832796
11,5,13,2,12_34,0.0,9.616801664519471e-5,8.314989299167208e-5
11,5,13,2,13_24,0.999996666666667,0.9998076639667096,0.9998337002140166
11,5,13,2,14_23,0.0,9.616801664519471e-5,8.314989299167208e-5
11,8,5,15,12_34,0.996663333333333,0.9969897752571357,0.9967339943514457
11,8,5,15,13_24,0.0,0.0015051123714321228,0.001633002824277136
11,8,5,15,14_23,0.00333666666666667,0.0015051123714321228,0.001633002824277136
11,8,1,15,12_34,1.0,0.9991426116827589,0.999069821219599
11,8,1,15,13_24,0.0,0.0004286941586205418,0.00046508939020051005
11,8,1,15,14_23,0.0,0.0004286941586205418,0.00046508939020051005
11,4,5,6,12_34,0.0756166666666667,0.11077326271889705,0.11076311100102162
11,4,5,6,13_24,0.06126,0.11077326271889705,0.11076311100102162
11,4,5,6,14_23,0.863123333333333,0.7784534745622059,0.7784737779979567
11,8,9,14,12_34,0.02008,0.016431844567449144,0.008369597061378648
11,8,9,14,13_24,0.00449333333333333,0.016431844567449144,0.008369597061378648
11,8,9,14,14_23,0.975426666666667,0.9671363108651017,0.9832608058772427
11,4,6,15,12_34,0.0294,0.02656446488795624,0.02656462588934292
11,4,6,15,13_24,0.02033,0.02656446488795624,0.02656462588934292
11,4,6,15,14_23,0.950273333333333,0.9468710702240876,0.9468707482213141
11,8,2,15,12_34,0.999996666666667,0.9969897752571357,0.9967339943514457
11,8,2,15,13_24,0.0,0.0015051123714321228,0.001633002824277136
11,8,2,15,14_23,0.0,0.0015051123714321228,0.001633002824277136
11,5,13,14,12_34,1.0e-5,0.001802735431247692,0.0015586333584168618
11,5,13,14,13_24,0.996623333333333,0.9963945291375046,0.9968827332831662
11,5,13,14,14_23,0.00336666666666667,0.001802735431247692,0.0015586333584168618
11,8,3,6,12_34,1.0,0.9996063530839049,0.9995729086961759
11,8,3,6,13_24,0.0,0.0001968234580475299,0.00021354565191207704
11,8,3,6,14_23,0.0,0.0001968234580475299,0.00021354565191207704
11,5,3,6,12_34,0.137893333333333,0.20313892022810612,0.20314208561372793
11,5,3,6,13_24,0.61837,0.5937221595437878,0.5937158287725441
11,5,3,6,14_23,0.243736666666667,0.20313892022810612,0.20314208561372793
11,8,9,6,12_34,0.02008,0.016431844567449144,0.008369597061378648
11,8,9,6,13_24,0.00449333333333333,0.016431844567449144,0.008369597061378648
11,8,9,6,14_23,0.975426666666667,0.9671363108651017,0.9832608058772427
11,8,3,9,12_34,0.02008,0.016431844567449144,0.008369597061378648
11,8,3,9,13_24,0.975426666666667,0.9671363108651017,0.9832608058772427
11,8,3,9,14_23,0.00449333333333333,0.016431844567449144,0.008369597061378648
7,8,13,6,12_34,0.764526666666667,0.6501370345492992,0.7537590347125618
7,8,13,6,13_24,0.152986666666667,0.17493148272535045,0.12312048264371912
7,8,13,6,14_23,0.0824866666666667,0.17493148272535045,0.12312048264371912
11,3,15,14,12_34,0.164886666666667,0.13597825944416456,0.13598552298174485
11,3,15,14,13_24,0.0735266666666667,0.13597825944416456,0.13598552298174485
11,3,15,14,14_23,0.761586666666667,0.7280434811116709,0.7280289540365104
7,8,3,6,12_34,0.996663333333333,0.9997934162838917,0.9998422489376207
7,8,3,6,13_24,0.00333666666666667,0.00010329185805415563,7.887553118964776e-5
7,8,3,6,14_23,0.0,0.00010329185805415563,7.887553118964776e-5
11,3,13,2,12_34,0.0,1.5133309920828285e-5,1.5133309920828285e-5
11,3,13,2,13_24,1.0,0.9999697333801584,0.9999697333801584
11,3,13,2,14_23,0.0,1.5133309920828285e-5,1.5133309920828285e-5
11,5,1,15,12_34,0.80118,0.8101164330507153,0.810129175003566
11,5,1,15,13_24,0.114886666666667,0.0949417834746423,0.09493541249821702
11,5,1,15,14_23,0.0839333333333333,0.0949417834746423,0.09493541249821702
11,13,2,6,12_34,0.999996666666667,0.9998076639667096,0.9998337002140166
11,13,2,6,13_24,0.0,9.616801664519471e-5,8.314989299167208e-5
11,13,2,6,14_23,0.0,9.616801664519471e-5,8.314989299167208e-5
7,8,4,15,12_34,0.993113333333333,0.9984202507671827,0.9987936634246987
7,8,4,15,13_24,3.66666666666667e-5,0.0007898746164086688,0.0006031682876506722
7,8,4,15,14_23,0.00685,0.0007898746164086688,0.0006031682876506722
11,9,6,15,12_34,0.999996666666667,0.9969897752571357,0.9967339943514457
11,9,6,15,13_24,0.0,0.0015051123714321228,0.001633002824277136
11,9,6,15,14_23,0.0,0.0015051123714321228,0.001633002824277136
7,8,3,14,12_34,0.98965,0.996127446550954,0.9970429779365477
7,8,3,14,13_24,0.00336333333333333,0.00193627672452303,0.001478511031726133
7,8,3,14,14_23,0.00698666666666667,0.00193627672452303,0.001478511031726133
7,8,4,5,12_34,1.0,0.99995816240783,0.9999680544879078
7,8,4,5,13_24,0.0,2.0918796085006993e-5,1.5972756046082743e-5
7,8,4,5,14_23,0.0,2.0918796085006993e-5,1.5972756046082743e-5
11,2,1,15,12_34,0.794733333333333,0.8101164330507153,0.810129175003566
11,2,1,15,13_24,0.1227,0.0949417834746423,0.09493541249821702
11,2,1,15,14_23,0.0825666666666667,0.0949417834746423,0.09493541249821702
11,3,9,14,12_34,1.66666666666667e-5,0.0036895907173802125,0.004002884004293003
11,3,9,14,13_24,0.996633333333333,0.9926208185652395,0.991994231991414
11,3,9,14,14_23,0.00334666666666667,0.0036895907173802125,0.004002884004293003
11,3,13,6,12_34,0.0,9.616801664519471e-5,8.314989299167208e-5
11,3,13,6,13_24,0.999996666666667,0.9998076639667096,0.9998337002140166
11,3,13,6,14_23,0.0,9.616801664519471e-5,8.314989299167208e-5
11,6,15,14,12_34,0.186143333333333,0.13597825944416456,0.13598552298174485
11,6,15,14,13_24,0.0725433333333333,0.13597825944416456,0.13598552298174485
11,6,15,14,14_23,0.741313333333333,0.7280434811116709,0.7280289540365104
7,8,5,9,12_34,0.0328033333333333,0.031311010672004674,0.0226596389749333
7,8,5,9,13_24,0.940476666666667,0.9373779786559906,0.9546807220501334
7,8,5,9,14_23,0.0267233333333333,0.031311010672004674,0.0226596389749333
11,9,2,6,12_34,1.0,0.9996063530839049,0.9995729086961759
11,9,2,6,13_24,0.0,0.0001968234580475299,0.00021354565191207704
11,9,2,6,14_23,0.0,0.0001968234580475299,0.00021354565191207704
11,2,15,14,12_34,0.16922,0.13597825944416456,0.13598552298174485
11,2,15,14,13_24,0.0734966666666667,0.13597825944416456,0.13598552298174485
11,2,15,14,14_23,0.757286666666667,0.7280434811116709,0.7280289540365104
7,8,2,1,12_34,0.9999,0.9984202507671827,0.9987936634246987
7,8,2,1,13_24,4.33333333333333e-5,0.0007898746164086688,0.0006031682876506722
7,8,2,1,14_23,5.33333333333333e-5,0.0007898746164086688,0.0006031682876506722
11,13,9,15,12_34,0.748653333333333,0.6742664124856786,0.7404149347078652
11,13,9,15,13_24,0.14256,0.16286679375716068,0.1297925326460674
11,13,9,15,14_23,0.108786666666667,0.16286679375716068,0.1297925326460674
11,13,2,14,12_34,0.99663,0.9963945291375046,0.9968827332831662
11,13,2,14,13_24,1.0e-5,0.001802735431247692,0.0015586333584168618
11,13,2,14,14_23,0.00336,0.001802735431247692,0.0015586333584168618
11,13,9,1,12_34,0.748653333333333,0.6742664124856786,0.7404149347078652
11,13,9,1,13_24,0.14256,0.16286679375716068,0.1297925326460674
11,13,9,1,14_23,0.108786666666667,0.16286679375716068,0.1297925326460674
11,13,2,15,12_34,0.999966666666667,0.9985292030429237,0.9987282905657133
11,13,2,15,13_24,2.33333333333333e-5,0.00073539847853816,0.0006358547171433312
11,13,2,15,14_23,1.0e-5,0.00073539847853816,0.0006358547171433312
11,3,1,6,12_34,0.0272766666666667,0.043589980784458256,0.04358956574505724
11,3,1,6,13_24,0.9166,0.9128200384310835,0.9128208685098855
11,3,1,6,14_23,0.0561233333333333,0.043589980784458256,0.04358956574505724
11,5,15,14,12_34,0.21042,0.13597825944416456,0.13598552298174485
11,5,15,14,13_24,0.0726466666666667,0.13597825944416456,0.13598552298174485
11,5,15,14,14_23,0.716933333333333,0.7280434811116709,0.7280289540365104
11,2,1,6,12_34,0.0307833333333333,0.043589980784458256,0.04358956574505724
11,2,1,6,13_24,0.91332,0.9128200384310835,0.9128208685098855
11,2,1,6,14_23,0.0558966666666667,0.043589980784458256,0.04358956574505724
7,8,9,6,12_34,0.0328033333333333,0.031311010672004674,0.0226596389749333
7,8,9,6,13_24,0.0267233333333333,0.031311010672004674,0.0226596389749333
7,8,9,6,14_23,0.940476666666667,0.9373779786559906,0.9546807220501334
11,3,1,14,12_34,0.17483,0.13597825944416456,0.13598552298174485
11,3,1,14,13_24,0.0707466666666667,0.13597825944416456,0.13598552298174485
11,3,1,14,14_23,0.754423333333333,0.7280434811116709,0.7280289540365104
7,8,13,9,12_34,0.0294933333333333,0.031311010672004674,0.0226596389749333
7,8,13,9,13_24,0.946236666666667,0.9373779786559906,0.9546807220501334
